Person ID, health, sick_days_left, age
73,            0,         -166645760,        4
74,            -1,         5,        4
75,            0,         -166645760,        4
76,            -1,         7,        4
77,            0,         -166645760,        4
78,            0,         -166645760,        4
79,            0,         -166645760,        4
80,            -1,         7,        4
81,            0,         -166645760,        4
82,            0,         -166645760,        4
83,            0,         -166645760,        4
84,            0,         -166645760,        4
85,            0,         -166645760,        4
86,            0,         -166645760,        4
87,            0,         -166645760,        4
88,            0,         -166645760,        4
89,            0,         -166645760,        4
90,            0,         -166645760,        4
91,            0,         -166645760,        4
92,            0,         -166645760,        4
93,            -1,         7,        4
94,            0,         -166645760,        4
95,            -1,         6,        4
96,            0,         -166645760,        4
97,            -1,         7,        4
98,            0,         -166645760,        4
99,            -1,         6,        4
0,            -1,         0,        5
1,            -1,         6,        5
2,            -1,         7,        5
3,            -1,         7,        5
4,            0,         -166645760,        5
5,            -1,         7,        5
6,            -1,         7,        5
7,            -1,         7,        5
8,            -1,         7,        5
9,            -1,         5,        5
10,            0,         -166645760,        5
11,            0,         -166645760,        5
12,            -1,         3,        5
13,            0,         -166645760,        5
14,            -1,         6,        5
15,            -1,         7,        5
16,            -1,         6,        5
17,            -1,         4,        5
18,            0,         -166645760,        5
19,            -1,         7,        5
20,            0,         -166645760,        5
21,            -1,         6,        5
22,            0,         -166645760,        5
23,            0,         -166645760,        5
24,            -1,         4,        5
25,            0,         -166645760,        5
26,            -1,         6,        5
27,            0,         -166645760,        5
28,            0,         -166645760,        5
29,            -1,         7,        5
30,            -1,         5,        5
31,            -1,         6,        5
32,            -1,         7,        5
33,            0,         -166645760,        5
34,            0,         -166645760,        5
35,            -1,         3,        5
36,            -1,         4,        5
37,            -1,         5,        5
38,            0,         -166645760,        5
39,            -1,         7,        5
40,            -1,         5,        5
41,            0,         -166645760,        5
42,            -1,         4,        5
43,            -1,         6,        5
44,            0,         -166645760,        5
45,            -1,         3,        5
46,            -1,         6,        5
47,            -1,         4,        5
48,            -1,         6,        5
49,            0,         -166645760,        5
50,            -1,         6,        5
51,            0,         -166645760,        5
52,            -1,         4,        5
53,            0,         -166645760,        5
54,            -1,         7,        5
55,            0,         -166645760,        5
56,            0,         -166645760,        5
57,            -1,         7,        5
58,            -1,         7,        5
59,            0,         -166645760,        5
60,            0,         -166645760,        5
61,            -1,         6,        5
62,            0,         -166645760,        5
63,            0,         -166645760,        5
64,            -1,         5,        5
65,            0,         -166645760,        5
66,            0,         -166645760,        5
67,            -1,         6,        5
68,            -1,         6,        5
69,            0,         -166645760,        5
70,            -1,         7,        5
71,            -1,         6,        5
72,            0,         -166645760,        5
73,            0,         -166645760,        5
74,            -1,         4,        5
75,            0,         -166645760,        5
76,            -1,         6,        5
77,            -1,         7,        5
78,            -1,         7,        5
79,            0,         -166645760,        5
80,            -1,         6,        5
81,            0,         -166645760,        5
82,            0,         -166645760,        5
83,            0,         -166645760,        5
84,            0,         -166645760,        5
85,            0,         -166645760,        5
86,            0,         -166645760,        5
87,            0,         -166645760,        5
88,            0,         -166645760,        5
89,            0,         -166645760,        5
90,            -1,         7,        5
91,            -1,         7,        5
92,            0,         -166645760,        5
93,            -1,         6,        5
94,            0,         -166645760,        5
95,            -1,         5,        5
96,            0,         -166645760,        5
97,            -1,         6,        5
98,            0,         -166645760,        5
99,            -1,         5,        5
0,            1,         0,        6
1,            -1,         5,        6
2,            -1,         6,        6
3,            -1,         6,        6
4,            -1,         7,        6
5,            -1,         6,        6
6,            -1,         6,        6
7,            -1,         6,        6
8,            -1,         6,        6
9,            -1,         4,        6
10,            0,         -166645760,        6
11,            -1,         7,        6
12,            -1,         2,        6
13,            0,         -166645760,        6
14,            -1,         5,        6
15,            -1,         6,        6
16,            -1,         5,        6
17,            -1,         3,        6
18,            -1,         7,        6
19,            -1,         6,        6
20,            -1,         7,        6
21,            -1,         5,        6
22,            0,         -166645760,        6
23,            -1,         7,        6
24,            -1,         3,        6
25,            -1,         7,        6
26,            -1,         5,        6
27,            0,         -166645760,        6
28,            0,         -166645760,        6
29,            -1,         6,        6
30,            -1,         4,        6
31,            -1,         5,        6
32,            -1,         6,        6
33,            -1,         7,        6
34,            -1,         7,        6
35,            -1,         2,        6
36,            -1,         3,        6
37,            -1,         4,        6
38,            -1,         7,        6
39,            -1,         6,        6
40,            -1,         4,        6
41,            0,         -166645760,        6
42,            -1,         3,        6
43,            -1,         5,        6
44,            0,         -166645760,        6
45,            -1,         2,        6
46,            -1,         5,        6
47,            -1,         3,        6
48,            -1,         5,        6
49,            0,         -166645760,        6
50,            -1,         5,        6
51,            0,         -166645760,        6
52,            -1,         3,        6
53,            0,         -166645760,        6
54,            -1,         6,        6
55,            0,         -166645760,        6
56,            0,         -166645760,        6
57,            -1,         6,        6
58,            -1,         6,        6
59,            -1,         7,        6
60,            0,         -166645760,        6
61,            -1,         5,        6
62,            0,         -166645760,        6
63,            -1,         7,        6
64,            -1,         4,        6
65,            0,         -166645760,        6
66,            0,         -166645760,        6
67,            -1,         5,        6
68,            -1,         5,        6
69,            -1,         7,        6
70,            -1,         6,        6
71,            -1,         5,        6
72,            0,         -166645760,        6
73,            0,         -166645760,        6
74,            -1,         3,        6
75,            -1,         7,        6
76,            -1,         5,        6
77,            -1,         6,        6
78,            -1,         6,        6
79,            0,         -166645760,        6
80,            -1,         5,        6
81,            0,         -166645760,        6
82,            0,         -166645760,        6
83,            0,         -166645760,        6
84,            0,         -166645760,        6
85,            0,         -166645760,        6
86,            -1,         7,        6
87,            0,         -166645760,        6
88,            -1,         7,        6
89,            0,         -166645760,        6
90,            -1,         6,        6
91,            -1,         6,        6
92,            0,         -166645760,        6
93,            -1,         5,        6
94,            0,         -166645760,        6
95,            -1,         4,        6
96,            0,         -166645760,        6
97,            -1,         5,        6
98,            0,         -166645760,        6
99,            -1,         4,        6
0,            1,         0,        7
1,            -1,         4,        7
2,            -1,         5,        7
3,            -1,         5,        7
4,            -1,         6,        7
5,            -1,         5,        7
6,            -1,         5,        7
7,            -1,         5,        7
8,            -1,         5,        7
9,            -1,         3,        7
10,            -1,         7,        7
11,            -1,         6,        7
12,            -1,         1,        7
13,            0,         -166645760,        7
14,            -1,         4,        7
15,            -1,         5,        7
16,            -1,         4,        7
17,            -1,         2,        7
18,            -1,         6,        7
19,            -1,         5,        7
20,            -1,         6,        7
21,            -1,         4,        7
22,            0,         -166645760,        7
23,            -1,         6,        7
24,            -1,         2,        7
25,            -1,         6,        7
26,            -1,         4,        7
27,            0,         -166645760,        7
28,            0,         -166645760,        7
29,            -1,         5,        7
30,            -1,         3,        7
31,            -1,         4,        7
32,            -1,         5,        7
33,            -1,         6,        7
34,            -1,         6,        7
35,            -1,         1,        7
36,            -1,         2,        7
37,            -1,         3,        7
38,            -1,         6,        7
39,            -1,         5,        7
40,            -1,         3,        7
41,            0,         -166645760,        7
42,            -1,         2,        7
43,            -1,         4,        7
44,            0,         -166645760,        7
45,            -1,         1,        7
46,            -1,         4,        7
47,            -1,         2,        7
48,            -1,         4,        7
49,            0,         -166645760,        7
50,            -1,         4,        7
51,            0,         -166645760,        7
52,            -1,         2,        7
53,            -1,         7,        7
54,            -1,         5,        7
55,            -1,         7,        7
56,            0,         -166645760,        7
57,            -1,         5,        7
58,            -1,         5,        7
59,            -1,         6,        7
60,            0,         -166645760,        7
61,            -1,         4,        7
62,            0,         -166645760,        7
63,            -1,         6,        7
64,            -1,         3,        7
65,            -1,         7,        7
66,            0,         -166645760,        7
67,            -1,         4,        7
68,            -1,         4,        7
69,            -1,         6,        7
70,            -1,         5,        7
71,            -1,         4,        7
72,            0,         -166645760,        7
73,            0,         -166645760,        7
74,            -1,         2,        7
75,            -1,         6,        7
76,            -1,         4,        7
77,            -1,         5,        7
78,            -1,         5,        7
79,            0,         -166645760,        7
80,            -1,         4,        7
81,            0,         -166645760,        7
82,            0,         -166645760,        7
83,            0,         -166645760,        7
84,            0,         -166645760,        7
85,            -1,         7,        7
86,            -1,         6,        7
87,            0,         -166645760,        7
88,            -1,         6,        7
89,            0,         -166645760,        7
90,            -1,         5,        7
91,            -1,         5,        7
92,            -1,         7,        7
93,            -1,         4,        7
94,            -1,         7,        7
95,            -1,         3,        7
96,            -1,         7,        7
97,            -1,         4,        7
98,            0,         -166645760,        7
99,            -1,         3,        7
0,            1,         0,        8
1,            -1,         3,        8
2,            -1,         4,        8
3,            -1,         4,        8
4,            -1,         5,        8
5,            -1,         4,        8
6,            -1,         4,        8
7,            -1,         4,        8
8,            -1,         4,        8
9,            -1,         2,        8
10,            -1,         6,        8
11,            -1,         5,        8
12,            -1,         0,        8
13,            -1,         7,        8
14,            -1,         3,        8
15,            -1,         4,        8
16,            -1,         3,        8
17,            -1,         1,        8
18,            -1,         5,        8
19,            -1,         4,        8
20,            -1,         5,        8
21,            -1,         3,        8
22,            -1,         7,        8
23,            -1,         5,        8
24,            -1,         1,        8
25,            -1,         5,        8
26,            -1,         3,        8
27,            0,         -166645760,        8
28,            0,         -166645760,        8
29,            -1,         4,        8
30,            -1,         2,        8
31,            -1,         3,        8
32,            -1,         4,        8
33,            -1,         5,        8
34,            -1,         5,        8
35,            -1,         0,        8
36,            -1,         1,        8
37,            -1,         2,        8
38,            -1,         5,        8
39,            -1,         4,        8
40,            -1,         2,        8
41,            0,         -166645760,        8
42,            -1,         1,        8
43,            -1,         3,        8
44,            0,         -166645760,        8
45,            -1,         0,        8
46,            -1,         3,        8
47,            -1,         1,        8
48,            -1,         3,        8
49,            0,         -166645760,        8
50,            -1,         3,        8
51,            -1,         7,        8
52,            -1,         1,        8
53,            -1,         6,        8
54,            -1,         4,        8
55,            -1,         6,        8
56,            -1,         7,        8
57,            -1,         4,        8
58,            -1,         4,        8
59,            -1,         5,        8
60,            0,         -166645760,        8
61,            -1,         3,        8
62,            0,         -166645760,        8
63,            -1,         5,        8
64,            -1,         2,        8
65,            -1,         6,        8
66,            -1,         7,        8
67,            -1,         3,        8
68,            -1,         3,        8
69,            -1,         5,        8
70,            -1,         4,        8
71,            -1,         3,        8
72,            0,         -166645760,        8
73,            -1,         7,        8
74,            -1,         1,        8
75,            -1,         5,        8
76,            -1,         3,        8
77,            -1,         4,        8
78,            -1,         4,        8
79,            0,         -166645760,        8
80,            -1,         3,        8
81,            0,         -166645760,        8
82,            0,         -166645760,        8
83,            -1,         7,        8
84,            0,         -166645760,        8
85,            -1,         6,        8
86,            -1,         5,        8
87,            0,         -166645760,        8
88,            -1,         5,        8
89,            0,         -166645760,        8
90,            -1,         4,        8
91,            -1,         4,        8
92,            -1,         6,        8
93,            -1,         3,        8
94,            -1,         6,        8
95,            -1,         2,        8
96,            -1,         6,        8
97,            -1,         3,        8
98,            0,         -166645760,        8
99,            -1,         2,        8
0,            1,         0,        9
1,            -1,         2,        9
2,            -1,         3,        9
3,            -1,         3,        9
4,            -1,         4,        9
5,            -1,         3,        9
6,            -1,         3,        9
7,            -1,         3,        9
8,            -1,         3,        9
9,            -1,         1,        9
10,            -1,         5,        9
11,            -1,         4,        9
12,            1,         0,        9
13,            -1,         6,        9
14,            -1,         2,        9
15,            -1,         3,        9
16,            -1,         2,        9
17,            -1,         0,        9
18,            -1,         4,        9
19,            -1,         3,        9
20,            -1,         4,        9
21,            -1,         2,        9
22,            -1,         6,        9
23,            -1,         4,        9
24,            -1,         0,        9
25,            -1,         4,        9
26,            -1,         2,        9
27,            0,         -166645760,        9
28,            0,         -166645760,        9
29,            -1,         3,        9
30,            -1,         1,        9
31,            -1,         2,        9
32,            -1,         3,        9
33,            -1,         4,        9
34,            -1,         4,        9
35,            1,         0,        9
36,            -1,         0,        9
37,            -1,         1,        9
38,            -1,         4,        9
39,            -1,         3,        9
40,            -1,         1,        9
41,            0,         -166645760,        9
42,            -1,         0,        9
43,            -1,         2,        9
44,            -1,         7,        9
45,            1,         0,        9
46,            -1,         2,        9
47,            -1,         0,        9
48,            -1,         2,        9
49,            0,         -166645760,        9
50,            -1,         2,        9
51,            -1,         6,        9
52,            -1,         0,        9
53,            -1,         5,        9
54,            -1,         3,        9
55,            -1,         5,        9
56,            -1,         6,        9
57,            -1,         3,        9
58,            -1,         3,        9
59,            -1,         4,        9
60,            0,         -166645760,        9
61,            -1,         2,        9
62,            -1,         7,        9
63,            -1,         4,        9
64,            -1,         1,        9
65,            -1,         5,        9
66,            -1,         6,        9
67,            -1,         2,        9
68,            -1,         2,        9
69,            -1,         4,        9
70,            -1,         3,        9
71,            -1,         2,        9
72,            0,         -166645760,        9
73,            -1,         6,        9
74,            -1,         0,        9
75,            -1,         4,        9
76,            -1,         2,        9
77,            -1,         3,        9
78,            -1,         3,        9
79,            0,         -166645760,        9
80,            -1,         2,        9
81,            0,         -166645760,        9
82,            0,         -166645760,        9
83,            -1,         6,        9
84,            0,         -166645760,        9
85,            -1,         5,        9
86,            -1,         4,        9
87,            0,         -166645760,        9
88,            -1,         4,        9
89,            0,         -166645760,        9
90,            -1,         3,        9
91,            -1,         3,        9
92,            -1,         5,        9
93,            -1,         2,        9
94,            -1,         5,        9
95,            -1,         1,        9
96,            -1,         5,        9
97,            -1,         2,        9
98,            -1,         7,        9
99,            -1,         1,        9
0,            1,         0,        10
1,            -1,         1,        10
2,            -1,         2,        10
3,            -1,         2,        10
4,            -1,         3,        10
5,            -1,         2,        10
6,            -1,         2,        10
7,            -1,         2,        10
8,            -1,         2,        10
9,            -1,         0,        10
10,            -1,         4,        10
11,            -1,         3,        10
12,            1,         0,        10
13,            -1,         5,        10
14,            -1,         1,        10
15,            -1,         2,        10
16,            -1,         1,        10
17,            1,         0,        10
18,            -1,         3,        10
19,            -1,         2,        10
20,            -1,         3,        10
21,            -1,         1,        10
22,            -1,         5,        10
23,            -1,         3,        10
24,            1,         0,        10
25,            -1,         3,        10
26,            -1,         1,        10
27,            0,         -166645760,        10
28,            0,         -166645760,        10
29,            -1,         2,        10
30,            -1,         0,        10
31,            -1,         1,        10
32,            -1,         2,        10
33,            -1,         3,        10
34,            -1,         3,        10
35,            1,         0,        10
36,            1,         0,        10
37,            -1,         0,        10
38,            -1,         3,        10
39,            -1,         2,        10
40,            -1,         0,        10
41,            -1,         7,        10
42,            1,         0,        10
43,            -1,         1,        10
44,            -1,         6,        10
45,            1,         0,        10
46,            -1,         1,        10
47,            1,         0,        10
48,            -1,         1,        10
49,            0,         -166645760,        10
50,            -1,         1,        10
51,            -1,         5,        10
52,            1,         0,        10
53,            -1,         4,        10
54,            -1,         2,        10
55,            -1,         4,        10
56,            -1,         5,        10
57,            -1,         2,        10
58,            -1,         2,        10
59,            -1,         3,        10
60,            -1,         7,        10
61,            -1,         1,        10
62,            -1,         6,        10
63,            -1,         3,        10
64,            -1,         0,        10
65,            -1,         4,        10
66,            -1,         5,        10
67,            -1,         1,        10
68,            -1,         1,        10
69,            -1,         3,        10
70,            -1,         2,        10
71,            -1,         1,        10
72,            0,         -166645760,        10
73,            -1,         5,        10
74,            1,         0,        10
75,            -1,         3,        10
76,            -1,         1,        10
77,            -1,         2,        10
78,            -1,         2,        10
79,            0,         -166645760,        10
80,            -1,         1,        10
81,            -1,         7,        10
82,            0,         -166645760,        10
83,            -1,         5,        10
84,            0,         -166645760,        10
85,            -1,         4,        10
86,            -1,         3,        10
87,            0,         -166645760,        10
88,            -1,         3,        10
89,            0,         -166645760,        10
90,            -1,         2,        10
91,            -1,         2,        10
92,            -1,         4,        10
93,            -1,         1,        10
94,            -1,         4,        10
95,            -1,         0,        10
96,            -1,         4,        10
97,            -1,         1,        10
98,            -1,         6,        10
99,            -1,         0,        10
0,            1,         0,        11
1,            -1,         0,        11
2,            -1,         1,        11
3,            -1,         1,        11
4,            -1,         2,        11
5,            -1,         1,        11
6,            -1,         1,        11
7,            -1,         1,        11
8,            -1,         1,        11
9,            1,         0,        11
10,            -1,         3,        11
11,            -1,         2,        11
12,            1,         0,        11
13,            -1,         4,        11
14,            -1,         0,        11
15,            -1,         1,        11
16,            -1,         0,        11
17,            1,         0,        11
18,            -1,         2,        11
19,            -1,         1,        11
20,            -1,         2,        11
21,            -1,         0,        11
22,            -1,         4,        11
23,            -1,         2,        11
24,            1,         0,        11
25,            -1,         2,        11
26,            -1,         0,        11
27,            0,         -166645760,        11
28,            0,         -166645760,        11
29,            -1,         1,        11
30,            1,         0,        11
31,            -1,         0,        11
32,            -1,         1,        11
33,            -1,         2,        11
34,            -1,         2,        11
35,            1,         0,        11
36,            1,         0,        11
37,            1,         0,        11
38,            -1,         2,        11
39,            -1,         1,        11
40,            1,         0,        11
41,            -1,         6,        11
42,            1,         0,        11
43,            -1,         0,        11
44,            -1,         5,        11
45,            1,         0,        11
46,            -1,         0,        11
47,            1,         0,        11
48,            -1,         0,        11
49,            -1,         7,        11
50,            -1,         0,        11
51,            -1,         4,        11
52,            1,         0,        11
53,            -1,         3,        11
54,            -1,         1,        11
55,            -1,         3,        11
56,            -1,         4,        11
57,            -1,         1,        11
58,            -1,         1,        11
59,            -1,         2,        11
60,            -1,         6,        11
61,            -1,         0,        11
62,            -1,         5,        11
63,            -1,         2,        11
64,            1,         0,        11
65,            -1,         3,        11
66,            -1,         4,        11
67,            -1,         0,        11
68,            -1,         0,        11
69,            -1,         2,        11
70,            -1,         1,        11
71,            -1,         0,        11
72,            -1,         7,        11
73,            -1,         4,        11
74,            1,         0,        11
75,            -1,         2,        11
76,            -1,         0,        11
77,            -1,         1,        11
78,            -1,         1,        11
79,            -1,         7,        11
80,            -1,         0,        11
81,            -1,         6,        11
82,            0,         -166645760,        11
83,            -1,         4,        11
84,            -1,         7,        11
85,            -1,         3,        11
86,            -1,         2,        11
87,            0,         -166645760,        11
