Person ID, health, sick_days_left, age
77,            0,         74964992,        1
78,            0,         74964992,        1
79,            0,         74964992,        1
80,            0,         74964992,        1
81,            0,         74964992,        1
82,            0,         74964992,        1
83,            0,         74964992,        1
84,            0,         74964992,        1
85,            0,         74964992,        1
86,            0,         74964992,        1
87,            0,         74964992,        1
88,            0,         74964992,        1
89,            0,         74964992,        1
90,            0,         74964992,        1
91,            0,         74964992,        1
92,            0,         74964992,        1
93,            0,         74964992,        1
94,            0,         74964992,        1
95,            0,         74964992,        1
96,            0,         74964992,        1
97,            0,         74964992,        1
98,            0,         74964992,        1
99,            0,         74964992,        1
0,            -1,         3,        2
1,            0,         74964992,        2
2,            0,         74964992,        2
3,            0,         74964992,        2
4,            0,         74964992,        2
5,            0,         74964992,        2
6,            0,         74964992,        2
7,            0,         74964992,        2
8,            0,         74964992,        2
9,            0,         74964992,        2
10,            0,         74964992,        2
11,            0,         74964992,        2
12,            0,         74964992,        2
13,            0,         74964992,        2
14,            0,         74964992,        2
15,            0,         74964992,        2
16,            0,         74964992,        2
17,            0,         74964992,        2
18,            0,         74964992,        2
19,            0,         74964992,        2
20,            0,         74964992,        2
21,            0,         74964992,        2
22,            0,         74964992,        2
23,            0,         74964992,        2
24,            0,         74964992,        2
25,            0,         74964992,        2
26,            0,         74964992,        2
27,            0,         74964992,        2
28,            0,         74964992,        2
29,            0,         74964992,        2
30,            0,         74964992,        2
31,            0,         74964992,        2
32,            0,         74964992,        2
33,            0,         74964992,        2
34,            0,         74964992,        2
35,            0,         74964992,        2
36,            0,         74964992,        2
37,            0,         74964992,        2
38,            0,         74964992,        2
39,            0,         74964992,        2
40,            0,         74964992,        2
41,            0,         74964992,        2
42,            0,         74964992,        2
43,            0,         74964992,        2
44,            0,         74964992,        2
45,            0,         74964992,        2
46,            0,         74964992,        2
47,            0,         74964992,        2
48,            0,         74964992,        2
49,            0,         74964992,        2
50,            0,         74964992,        2
51,            0,         74964992,        2
52,            0,         74964992,        2
53,            0,         74964992,        2
54,            0,         74964992,        2
55,            0,         74964992,        2
56,            0,         74964992,        2
57,            0,         74964992,        2
58,            0,         74964992,        2
59,            0,         74964992,        2
60,            0,         74964992,        2
61,            0,         74964992,        2
62,            0,         74964992,        2
63,            0,         74964992,        2
64,            0,         74964992,        2
65,            0,         74964992,        2
66,            0,         74964992,        2
67,            0,         74964992,        2
68,            0,         74964992,        2
69,            0,         74964992,        2
70,            0,         74964992,        2
71,            0,         74964992,        2
72,            0,         74964992,        2
73,            0,         74964992,        2
74,            0,         74964992,        2
75,            0,         74964992,        2
76,            0,         74964992,        2
77,            0,         74964992,        2
78,            0,         74964992,        2
79,            0,         74964992,        2
80,            0,         74964992,        2
81,            0,         74964992,        2
82,            0,         74964992,        2
83,            0,         74964992,        2
84,            0,         74964992,        2
85,            0,         74964992,        2
86,            0,         74964992,        2
87,            0,         74964992,        2
88,            0,         74964992,        2
89,            0,         74964992,        2
90,            0,         74964992,        2
91,            0,         74964992,        2
92,            0,         74964992,        2
93,            0,         74964992,        2
94,            0,         74964992,        2
95,            0,         74964992,        2
96,            0,         74964992,        2
97,            0,         74964992,        2
98,            0,         74964992,        2
99,            0,         74964992,        2
0,            -1,         2,        3
1,            0,         74964992,        3
2,            0,         74964992,        3
3,            0,         74964992,        3
4,            0,         74964992,        3
5,            0,         74964992,        3
6,            0,         74964992,        3
7,            0,         74964992,        3
8,            0,         74964992,        3
9,            0,         74964992,        3
10,            0,         74964992,        3
11,            0,         74964992,        3
12,            0,         74964992,        3
13,            0,         74964992,        3
14,            0,         74964992,        3
15,            0,         74964992,        3
16,            0,         74964992,        3
17,            0,         74964992,        3
18,            0,         74964992,        3
19,            0,         74964992,        3
20,            0,         74964992,        3
21,            0,         74964992,        3
22,            0,         74964992,        3
23,            0,         74964992,        3
24,            0,         74964992,        3
25,            0,         74964992,        3
26,            0,         74964992,        3
27,            0,         74964992,        3
28,            0,         74964992,        3
29,            0,         74964992,        3
30,            0,         74964992,        3
31,            0,         74964992,        3
32,            0,         74964992,        3
33,            0,         74964992,        3
34,            0,         74964992,        3
35,            0,         74964992,        3
36,            0,         74964992,        3
37,            0,         74964992,        3
38,            0,         74964992,        3
39,            0,         74964992,        3
40,            0,         74964992,        3
41,            0,         74964992,        3
42,            0,         74964992,        3
43,            0,         74964992,        3
44,            0,         74964992,        3
45,            0,         74964992,        3
46,            0,         74964992,        3
47,            0,         74964992,        3
48,            0,         74964992,        3
49,            0,         74964992,        3
50,            0,         74964992,        3
51,            0,         74964992,        3
52,            0,         74964992,        3
53,            0,         74964992,        3
54,            0,         74964992,        3
55,            0,         74964992,        3
56,            0,         74964992,        3
57,            0,         74964992,        3
58,            0,         74964992,        3
59,            0,         74964992,        3
60,            0,         74964992,        3
61,            0,         74964992,        3
62,            0,         74964992,        3
63,            0,         74964992,        3
64,            0,         74964992,        3
65,            0,         74964992,        3
66,            0,         74964992,        3
67,            0,         74964992,        3
68,            0,         74964992,        3
69,            0,         74964992,        3
70,            0,         74964992,        3
71,            0,         74964992,        3
72,            0,         74964992,        3
73,            0,         74964992,        3
74,            0,         74964992,        3
75,            0,         74964992,        3
76,            0,         74964992,        3
77,            0,         74964992,        3
78,            0,         74964992,        3
79,            0,         74964992,        3
80,            0,         74964992,        3
81,            0,         74964992,        3
82,            0,         74964992,        3
83,            0,         74964992,        3
84,            0,         74964992,        3
85,            0,         74964992,        3
86,            0,         74964992,        3
87,            0,         74964992,        3
88,            0,         74964992,        3
89,            0,         74964992,        3
90,            0,         74964992,        3
91,            0,         74964992,        3
92,            0,         74964992,        3
93,            0,         74964992,        3
94,            0,         74964992,        3
95,            -1,         7,        3
96,            0,         74964992,        3
97,            0,         74964992,        3
98,            0,         74964992,        3
99,            0,         74964992,        3
0,            -1,         1,        4
1,            0,         74964992,        4
2,            -1,         7,        4
3,            0,         74964992,        4
4,            0,         74964992,        4
5,            0,         74964992,        4
6,            0,         74964992,        4
7,            0,         74964992,        4
8,            0,         74964992,        4
9,            0,         74964992,        4
10,            0,         74964992,        4
11,            0,         74964992,        4
12,            0,         74964992,        4
13,            0,         74964992,        4
14,            0,         74964992,        4
15,            0,         74964992,        4
16,            0,         74964992,        4
17,            0,         74964992,        4
18,            0,         74964992,        4
19,            0,         74964992,        4
20,            0,         74964992,        4
21,            0,         74964992,        4
22,            0,         74964992,        4
23,            0,         74964992,        4
24,            0,         74964992,        4
25,            0,         74964992,        4
26,            0,         74964992,        4
27,            0,         74964992,        4
28,            0,         74964992,        4
29,            0,         74964992,        4
30,            0,         74964992,        4
31,            0,         74964992,        4
32,            0,         74964992,        4
33,            0,         74964992,        4
34,            0,         74964992,        4
35,            0,         74964992,        4
36,            0,         74964992,        4
37,            0,         74964992,        4
38,            0,         74964992,        4
39,            0,         74964992,        4
40,            0,         74964992,        4
41,            0,         74964992,        4
42,            0,         74964992,        4
43,            0,         74964992,        4
44,            0,         74964992,        4
45,            0,         74964992,        4
46,            0,         74964992,        4
47,            0,         74964992,        4
48,            0,         74964992,        4
49,            0,         74964992,        4
50,            0,         74964992,        4
51,            0,         74964992,        4
52,            0,         74964992,        4
53,            0,         74964992,        4
54,            0,         74964992,        4
55,            0,         74964992,        4
56,            0,         74964992,        4
57,            0,         74964992,        4
58,            0,         74964992,        4
59,            0,         74964992,        4
60,            0,         74964992,        4
61,            0,         74964992,        4
62,            0,         74964992,        4
63,            0,         74964992,        4
64,            0,         74964992,        4
65,            0,         74964992,        4
66,            0,         74964992,        4
67,            0,         74964992,        4
68,            0,         74964992,        4
69,            0,         74964992,        4
70,            -1,         7,        4
71,            0,         74964992,        4
72,            0,         74964992,        4
73,            0,         74964992,        4
74,            0,         74964992,        4
75,            0,         74964992,        4
76,            0,         74964992,        4
77,            0,         74964992,        4
78,            0,         74964992,        4
79,            0,         74964992,        4
80,            0,         74964992,        4
81,            0,         74964992,        4
82,            0,         74964992,        4
83,            0,         74964992,        4
84,            0,         74964992,        4
85,            0,         74964992,        4
86,            0,         74964992,        4
87,            0,         74964992,        4
88,            0,         74964992,        4
89,            0,         74964992,        4
90,            0,         74964992,        4
91,            0,         74964992,        4
92,            0,         74964992,        4
93,            0,         74964992,        4
94,            -1,         7,        4
95,            -1,         6,        4
96,            0,         74964992,        4
97,            0,         74964992,        4
98,            0,         74964992,        4
99,            0,         74964992,        4
0,            -1,         0,        5
1,            0,         74964992,        5
2,            -1,         6,        5
3,            0,         74964992,        5
4,            0,         74964992,        5
5,            0,         74964992,        5
6,            0,         74964992,        5
7,            0,         74964992,        5
8,            0,         74964992,        5
9,            0,         74964992,        5
10,            0,         74964992,        5
11,            0,         74964992,        5
12,            0,         74964992,        5
13,            0,         74964992,        5
14,            0,         74964992,        5
15,            0,         74964992,        5
16,            0,         74964992,        5
17,            0,         74964992,        5
18,            0,         74964992,        5
19,            0,         74964992,        5
20,            0,         74964992,        5
21,            0,         74964992,        5
22,            0,         74964992,        5
23,            0,         74964992,        5
24,            0,         74964992,        5
25,            0,         74964992,        5
26,            0,         74964992,        5
27,            0,         74964992,        5
28,            0,         74964992,        5
29,            0,         74964992,        5
30,            0,         74964992,        5
31,            0,         74964992,        5
32,            0,         74964992,        5
33,            0,         74964992,        5
34,            0,         74964992,        5
35,            0,         74964992,        5
36,            0,         74964992,        5
37,            -1,         7,        5
38,            0,         74964992,        5
39,            0,         74964992,        5
40,            0,         74964992,        5
41,            0,         74964992,        5
42,            0,         74964992,        5
43,            0,         74964992,        5
44,            0,         74964992,        5
45,            0,         74964992,        5
46,            0,         74964992,        5
47,            0,         74964992,        5
48,            0,         74964992,        5
49,            0,         74964992,        5
50,            0,         74964992,        5
51,            0,         74964992,        5
52,            0,         74964992,        5
53,            0,         74964992,        5
54,            0,         74964992,        5
55,            0,         74964992,        5
56,            0,         74964992,        5
57,            -1,         7,        5
58,            0,         74964992,        5
59,            -1,         7,        5
60,            0,         74964992,        5
61,            0,         74964992,        5
62,            0,         74964992,        5
63,            0,         74964992,        5
64,            0,         74964992,        5
65,            0,         74964992,        5
66,            0,         74964992,        5
67,            0,         74964992,        5
68,            0,         74964992,        5
69,            0,         74964992,        5
70,            -1,         6,        5
71,            0,         74964992,        5
72,            0,         74964992,        5
73,            0,         74964992,        5
74,            0,         74964992,        5
75,            0,         74964992,        5
76,            0,         74964992,        5
77,            0,         74964992,        5
78,            0,         74964992,        5
79,            0,         74964992,        5
80,            0,         74964992,        5
81,            0,         74964992,        5
82,            0,         74964992,        5
83,            0,         74964992,        5
84,            0,         74964992,        5
85,            0,         74964992,        5
86,            0,         74964992,        5
87,            0,         74964992,        5
88,            0,         74964992,        5
89,            0,         74964992,        5
90,            0,         74964992,        5
91,            0,         74964992,        5
92,            0,         74964992,        5
93,            0,         74964992,        5
94,            -1,         6,        5
95,            -1,         5,        5
96,            0,         74964992,        5
97,            0,         74964992,        5
98,            0,         74964992,        5
99,            0,         74964992,        5
0,            1,         0,        6
1,            0,         74964992,        6
2,            -1,         5,        6
3,            0,         74964992,        6
4,            0,         74964992,        6
5,            0,         74964992,        6
6,            0,         74964992,        6
7,            0,         74964992,        6
8,            0,         74964992,        6
9,            0,         74964992,        6
10,            0,         74964992,        6
11,            0,         74964992,        6
12,            0,         74964992,        6
13,            0,         74964992,        6
14,            0,         74964992,        6
15,            0,         74964992,        6
16,            0,         74964992,        6
17,            0,         74964992,        6
18,            0,         74964992,        6
19,            0,         74964992,        6
20,            0,         74964992,        6
21,            0,         74964992,        6
22,            0,         74964992,        6
23,            0,         74964992,        6
24,            0,         74964992,        6
25,            0,         74964992,        6
26,            0,         74964992,        6
27,            0,         74964992,        6
28,            0,         74964992,        6
29,            0,         74964992,        6
30,            0,         74964992,        6
31,            0,         74964992,        6
32,            0,         74964992,        6
33,            0,         74964992,        6
34,            0,         74964992,        6
35,            0,         74964992,        6
36,            0,         74964992,        6
37,            -1,         6,        6
38,            0,         74964992,        6
39,            0,         74964992,        6
40,            0,         74964992,        6
41,            0,         74964992,        6
42,            0,         74964992,        6
43,            0,         74964992,        6
44,            0,         74964992,        6
45,            0,         74964992,        6
46,            0,         74964992,        6
47,            0,         74964992,        6
48,            0,         74964992,        6
49,            0,         74964992,        6
50,            0,         74964992,        6
51,            0,         74964992,        6
52,            0,         74964992,        6
53,            0,         74964992,        6
54,            0,         74964992,        6
55,            0,         74964992,        6
56,            0,         74964992,        6
57,            -1,         6,        6
58,            -1,         7,        6
59,            -1,         6,        6
60,            0,         74964992,        6
61,            0,         74964992,        6
62,            0,         74964992,        6
63,            0,         74964992,        6
64,            0,         74964992,        6
65,            0,         74964992,        6
66,            0,         74964992,        6
67,            0,         74964992,        6
68,            0,         74964992,        6
69,            0,         74964992,        6
70,            -1,         5,        6
71,            0,         74964992,        6
72,            0,         74964992,        6
73,            0,         74964992,        6
74,            0,         74964992,        6
75,            0,         74964992,        6
76,            0,         74964992,        6
77,            0,         74964992,        6
78,            0,         74964992,        6
79,            0,         74964992,        6
80,            0,         74964992,        6
81,            0,         74964992,        6
82,            0,         74964992,        6
83,            0,         74964992,        6
84,            0,         74964992,        6
85,            0,         74964992,        6
86,            0,         74964992,        6
87,            0,         74964992,        6
88,            -1,         7,        6
89,            0,         74964992,        6
90,            0,         74964992,        6
91,            0,         74964992,        6
92,            0,         74964992,        6
93,            0,         74964992,        6
94,            -1,         5,        6
95,            -1,         4,        6
96,            0,         74964992,        6
97,            0,         74964992,        6
98,            0,         74964992,        6
99,            0,         74964992,        6
0,            1,         0,        7
1,            0,         74964992,        7
2,            -1,         4,        7
3,            0,         74964992,        7
4,            0,         74964992,        7
5,            0,         74964992,        7
6,            0,         74964992,        7
7,            0,         74964992,        7
8,            0,         74964992,        7
9,            0,         74964992,        7
10,            0,         74964992,        7
11,            0,         74964992,        7
12,            0,         74964992,        7
13,            0,         74964992,        7
14,            0,         74964992,        7
15,            0,         74964992,        7
16,            0,         74964992,        7
17,            0,         74964992,        7
18,            0,         74964992,        7
19,            0,         74964992,        7
20,            0,         74964992,        7
21,            0,         74964992,        7
22,            0,         74964992,        7
23,            -1,         7,        7
24,            0,         74964992,        7
25,            0,         74964992,        7
26,            0,         74964992,        7
27,            0,         74964992,        7
28,            0,         74964992,        7
29,            0,         74964992,        7
30,            0,         74964992,        7
31,            0,         74964992,        7
32,            -1,         7,        7
33,            0,         74964992,        7
34,            0,         74964992,        7
35,            0,         74964992,        7
36,            0,         74964992,        7
37,            -1,         5,        7
38,            0,         74964992,        7
39,            0,         74964992,        7
40,            0,         74964992,        7
41,            0,         74964992,        7
42,            0,         74964992,        7
43,            0,         74964992,        7
44,            0,         74964992,        7
45,            -1,         7,        7
46,            0,         74964992,        7
47,            0,         74964992,        7
48,            0,         74964992,        7
49,            0,         74964992,        7
50,            0,         74964992,        7
51,            0,         74964992,        7
52,            0,         74964992,        7
53,            0,         74964992,        7
54,            0,         74964992,        7
55,            0,         74964992,        7
56,            0,         74964992,        7
57,            -1,         5,        7
58,            -1,         6,        7
59,            -1,         5,        7
60,            0,         74964992,        7
61,            0,         74964992,        7
62,            0,         74964992,        7
63,            0,         74964992,        7
64,            0,         74964992,        7
65,            0,         74964992,        7
66,            -1,         7,        7
67,            0,         74964992,        7
68,            0,         74964992,        7
69,            0,         74964992,        7
70,            -1,         4,        7
71,            0,         74964992,        7
72,            -1,         7,        7
73,            0,         74964992,        7
74,            0,         74964992,        7
75,            0,         74964992,        7
76,            0,         74964992,        7
77,            0,         74964992,        7
78,            0,         74964992,        7
79,            0,         74964992,        7
80,            0,         74964992,        7
81,            0,         74964992,        7
82,            0,         74964992,        7
83,            0,         74964992,        7
84,            0,         74964992,        7
85,            0,         74964992,        7
86,            0,         74964992,        7
87,            0,         74964992,        7
88,            -1,         6,        7
89,            0,         74964992,        7
90,            0,         74964992,        7
91,            0,         74964992,        7
92,            0,         74964992,        7
93,            0,         74964992,        7
94,            -1,         4,        7
95,            -1,         3,        7
96,            0,         74964992,        7
97,            0,         74964992,        7
98,            0,         74964992,        7
99,            0,         74964992,        7
0,            1,         0,        8
1,            0,         74964992,        8
2,            -1,         3,        8
3,            0,         74964992,        8
4,            -1,         7,        8
5,            0,         74964992,        8
6,            0,         74964992,        8
7,            0,         74964992,        8
8,            0,         74964992,        8
9,            0,         74964992,        8
10,            0,         74964992,        8
11,            0,         74964992,        8
12,            0,         74964992,        8
13,            0,         74964992,        8
14,            0,         74964992,        8
15,            0,         74964992,        8
16,            0,         74964992,        8
17,            0,         74964992,        8
18,            0,         74964992,        8
19,            0,         74964992,        8
20,            0,         74964992,        8
21,            -1,         7,        8
22,            0,         74964992,        8
23,            -1,         6,        8
24,            0,         74964992,        8
25,            0,         74964992,        8
26,            0,         74964992,        8
27,            0,         74964992,        8
28,            0,         74964992,        8
29,            0,         74964992,        8
30,            0,         74964992,        8
31,            0,         74964992,        8
32,            -1,         6,        8
33,            0,         74964992,        8
34,            0,         74964992,        8
35,            0,         74964992,        8
36,            0,         74964992,        8
37,            -1,         4,        8
38,            0,         74964992,        8
39,            0,         74964992,        8
40,            0,         74964992,        8
41,            0,         74964992,        8
42,            0,         74964992,        8
43,            0,         74964992,        8
44,            0,         74964992,        8
45,            -1,         6,        8
46,            0,         74964992,        8
47,            0,         74964992,        8
48,            0,         74964992,        8
49,            0,         74964992,        8
50,            0,         74964992,        8
51,            0,         74964992,        8
52,            0,         74964992,        8
53,            0,         74964992,        8
54,            0,         74964992,        8
55,            0,         74964992,        8
56,            0,         74964992,        8
57,            -1,         4,        8
58,            -1,         5,        8
59,            -1,         4,        8
60,            0,         74964992,        8
61,            0,         74964992,        8
62,            0,         74964992,        8
63,            0,         74964992,        8
64,            0,         74964992,        8
65,            0,         74964992,        8
66,            -1,         6,        8
67,            0,         74964992,        8
68,            0,         74964992,        8
69,            0,         74964992,        8
70,            -1,         3,        8
71,            0,         74964992,        8
72,            -1,         6,        8
73,            0,         74964992,        8
74,            0,         74964992,        8
75,            0,         74964992,        8
76,            0,         74964992,        8
77,            0,         74964992,        8
78,            0,         74964992,        8
79,            0,         74964992,        8
80,            0,         74964992,        8
81,            0,         74964992,        8
82,            0,         74964992,        8
83,            0,         74964992,        8
84,            0,         74964992,        8
85,            0,         74964992,        8
86,            0,         74964992,        8
87,            0,         74964992,        8
88,            -1,         5,        8
89,            0,         74964992,        8
90,            0,         74964992,        8
91,            0,         74964992,        8
92,            0,         74964992,        8
93,            0,         74964992,        8
94,            -1,         3,        8
95,            -1,         2,        8
96,            0,         74964992,        8
97,            0,         74964992,        8
98,            -1,         7,        8
99,            0,         74964992,        8
0,            1,         0,        9
1,            -1,         7,        9
2,            -1,         2,        9
3,            -1,         7,        9
4,            -1,         6,        9
5,            0,         74964992,        9
6,            0,         74964992,        9
7,            0,         74964992,        9
8,            -1,         7,        9
9,            0,         74964992,        9
10,            -1,         7,        9
11,            0,         74964992,        9
12,            0,         74964992,        9
13,            0,         74964992,        9
14,            0,         74964992,        9
15,            -1,         7,        9
16,            0,         74964992,        9
17,            0,         74964992,        9
18,            0,         74964992,        9
19,            -1,         7,        9
20,            0,         74964992,        9
21,            -1,         6,        9
22,            0,         74964992,        9
23,            -1,         5,        9
24,            0,         74964992,        9
25,            0,         74964992,        9
26,            0,         74964992,        9
27,            0,         74964992,        9
28,            -1,         7,        9
29,            0,         74964992,        9
30,            0,         74964992,        9
31,            0,         74964992,        9
32,            -1,         5,        9
33,            0,         74964992,        9
34,            0,         74964992,        9
35,            0,         74964992,        9
36,            0,         74964992,        9
37,            -1,         3,        9
38,            0,         74964992,        9
39,            -1,         7,        9
40,            0,         74964992,        9
41,            -1,         7,        9
42,            0,         74964992,        9
43,            0,         74964992,        9
44,            0,         74964992,        9
45,            -1,         5,        9
46,            0,         74964992,        9
47,            0,         74964992,        9
48,            -1,         7,        9
49,            0,         74964992,        9
50,            0,         74964992,        9
51,            -1,         7,        9
52,            0,         74964992,        9
53,            0,         74964992,        9
54,            0,         74964992,        9
55,            0,         74964992,        9
56,            0,         74964992,        9
57,            -1,         3,        9
58,            -1,         4,        9
59,            -1,         3,        9
60,            -1,         7,        9
61,            0,         74964992,        9
62,            0,         74964992,        9
63,            0,         74964992,        9
64,            0,         74964992,        9
65,            -1,         7,        9
66,            -1,         5,        9
67,            0,         74964992,        9
68,            0,         74964992,        9
69,            0,         74964992,        9
70,            -1,         2,        9
71,            0,         74964992,        9
72,            -1,         5,        9
73,            0,         74964992,        9
74,            0,         74964992,        9
75,            0,         74964992,        9
76,            0,         74964992,        9
77,            0,         74964992,        9
78,            -1,         7,        9
79,            0,         74964992,        9
80,            0,         74964992,        9
81,            0,         74964992,        9
82,            0,         74964992,        9
83,            0,         74964992,        9
84,            0,         74964992,        9
85,            0,         74964992,        9
86,            0,         74964992,        9
87,            0,         74964992,        9
88,            -1,         4,        9
89,            -1,         7,        9
90,            -1,         7,        9
91,            0,         74964992,        9
92,            0,         74964992,        9
93,            0,         74964992,        9
94,            -1,         2,        9
95,            -1,         1,        9
96,            0,         74964992,        9
97,            0,         74964992,        9
98,            -1,         6,        9
99,            0,         74964992,        9
0,            1,         0,        10
1,            -1,         6,        10
2,            -1,         1,        10
3,            -1,         6,        10
4,            -1,         5,        10
5,            0,         74964992,        10
6,            0,         74964992,        10
7,            -1,         7,        10
8,            -1,         6,        10
9,            0,         74964992,        10
10,            -1,         6,        10
11,            0,         74964992,        10
12,            0,         74964992,        10
13,            0,         74964992,        10
14,            0,         74964992,        10
15,            -1,         6,        10
16,            0,         74964992,        10
17,            0,         74964992,        10
18,            -1,         7,        10
19,            -1,         6,        10
20,            -1,         7,        10
21,            -1,         5,        10
22,            0,         74964992,        10
23,            -1,         4,        10
24,            0,         74964992,        10
25,            0,         74964992,        10
26,            0,         74964992,        10
27,            -1,         7,        10
28,            -1,         6,        10
29,            0,         74964992,        10
30,            0,         74964992,        10
31,            0,         74964992,        10
32,            -1,         4,        10
33,            -1,         7,        10
34,            0,         74964992,        10
35,            -1,         7,        10
36,            0,         74964992,        10
37,            -1,         2,        10
38,            -1,         7,        10
39,            -1,         6,        10
40,            0,         74964992,        10
41,            -1,         6,        10
42,            0,         74964992,        10
43,            0,         74964992,        10
44,            0,         74964992,        10
45,            -1,         4,        10
46,            -1,         7,        10
47,            0,         74964992,        10
48,            -1,         6,        10
49,            0,         74964992,        10
50,            0,         74964992,        10
51,            -1,         6,        10
52,            0,         74964992,        10
53,            0,         74964992,        10
54,            0,         74964992,        10
55,            0,         74964992,        10
56,            0,         74964992,        10
57,            -1,         2,        10
58,            -1,         3,        10
59,            -1,         2,        10
60,            -1,         6,        10
61,            0,         74964992,        10
62,            0,         74964992,        10
63,            0,         74964992,        10
64,            0,         74964992,        10
65,            -1,         6,        10
66,            -1,         4,        10
67,            0,         74964992,        10
68,            0,         74964992,        10
69,            0,         74964992,        10
70,            -1,         1,        10
71,            0,         74964992,        10
72,            -1,         4,        10
73,            0,         74964992,        10
74,            0,         74964992,        10
75,            0,         74964992,        10
76,            0,         74964992,        10
77,            -1,         7,        10
78,            -1,         6,        10
79,            0,         74964992,        10
80,            0,         74964992,        10
81,            0,         74964992,        10
82,            0,         74964992,        10
83,            0,         74964992,        10
84,            0,         74964992,        10
85,            0,         74964992,        10
86,            0,         74964992,        10
87,            0,         74964992,        10
88,            -1,         3,        10
89,            -1,         6,        10
90,            -1,         6,        10
91,            -1,         7,        10
92,            -1,         7,        10
93,            0,         74964992,        10
94,            -1,         1,        10
95,            -1,         0,        10
96,            0,         74964992,        10
97,            0,         74964992,        10
98,            -1,         5,        10
99,            0,         74964992,        10
0,            1,         0,        11
1,            -1,         5,        11
2,            -1,         0,        11
3,            -1,         5,        11
4,            -1,         4,        11
5,            -1,         7,        11
6,            0,         74964992,        11
7,            -1,         6,        11
8,            -1,         5,        11
9,            0,         74964992,        11
10,            -1,         5,        11
11,            0,         74964992,        11
12,            -1,         7,        11
13,            0,         74964992,        11
14,            0,         74964992,        11
15,            -1,         5,        11
16,            0,         74964992,        11
17,            -1,         7,        11
18,            -1,         6,        11
19,            -1,         5,        11
20,            -1,         6,        11
21,            -1,         4,        11
22,            0,         74964992,        11
23,            -1,         3,        11
24,            0,         74964992,        11
25,            0,         74964992,        11
26,            0,         74964992,        11
27,            -1,         6,        11
28,            -1,         5,        11
29,            0,         74964992,        11
30,            -1,         7,        11
31,            0,         74964992,        11
32,            -1,         3,        11
33,            -1,         6,        11
34,            0,         74964992,        11
35,            -1,         6,        11
36,            -1,         7,        11
37,            -1,         1,        11
38,            -1,         6,        11
39,            -1,         5,        11
40,            -1,         7,        11
41,            -1,         5,        11
42,            0,         74964992,        11
43,            -1,         7,        11
44,            0,         74964992,        11
45,            -1,         3,        11
46,            -1,         6,        11
47,            0,         74964992,        11
48,            -1,         5,        11
49,            -1,         7,        11
50,            -1,         7,        11
51,            -1,         5,        11
52,            -1,         7,        11
53,            0,         74964992,        11
54,            0,         74964992,        11
55,            0,         74964992,        11
56,            0,         74964992,        11
57,            -1,         1,        11
58,            -1,         2,        11
59,            -1,         1,        11
60,            -1,         5,        11
61,            -1,         7,        11
62,            0,         74964992,        11
63,            0,         74964992,        11
64,            -1,         7,        11
65,            -1,         5,        11
66,            -1,         3,        11
67,            0,         74964992,        11
68,            0,         74964992,        11
69,            -1,         7,        11
70,            -1,         0,        11
71,            0,         74964992,        11
72,            -1,         3,        11
73,            0,         74964992,        11
74,            0,         74964992,        11
75,            0,         74964992,        11
76,            0,         74964992,        11
77,            -1,         6,        11
78,            -1,         5,        11
79,            0,         74964992,        11
80,            -1,         7,        11
81,            -1,         7,        11
82,            0,         74964992,        11
83,            0,         74964992,        11
84,            0,         74964992,        11
85,            -1,         7,        11
86,            0,         74964992,        11
87,            -1,         7,        11
88,            -1,         2,        11
